"Gender","Age","Debt","YearsEmployed","PriorDefault","Employed","CreditScore","DriversLicense","ZipCode","Income","Approved","Industry.CommunicationServices","Industry.ConsumerDiscretionary","Industry.ConsumerStaples","Industry.Education","Industry.Financials","Industry.Industrials","Industry.InformationTechnology","Industry.Materials","Industry.Real Estate","Industry.Research","Industry.Transport","Ethnicity.Asian","Ethnicity.Black","Ethnicity.Latino","Ethnicity.Other","Citizen.ByOtherMeans"
"1",0.0974587018847979,0.148905394482182,0.9791068647057,"1","1",1.97411441071286,"1",1.30741939104903,-0.00333688385561554,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1",1.43891499786394,0.349782696024188,1.12851609942869,"1","0",-0.493528602678215,"1",0.974029195755344,-0.195271683820164,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1",0.708744569002885,-0.847446021166169,-0.514985482524176,"1","1",0.123382150669554,"0",0.111813173444076,-0.00333688385561554,"Approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0.17418561761962,-0.403507184758335,0.605583777898231,"1","1",0.740292904017322,"0",0.13480560070571,-0.195271683820164,"Approved",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",-1.06946493962063,0.952414600650206,-0.178814704397454,"1","1",0.740292904017322,"1",-0.807883917021277,-0.0801108038414348,"Approved",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"0",-0.387354227208857,1.75592380681823,0.829697629982712,"1","1",-0.0822547671130358,"0",-1.03780818963762,0.764402316002577,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"0",-0.022269012778331,-0.202629883216329,-0.477633173843429,"1","1",1.35720365736509,"1",0.00259914395131514,-0.195271683820164,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"0",2.10669211063294,2.25811706067325,-0.664394717247163,"1","1",2.59102516406063,"0",-1.03780818963762,-0.14786378822892,"Approved",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"1",0.968435668413051,-0.89766534655167,-0.141462395716707,"1","1",1.1515667395825,"0",-0.46299750809677,-0.123296133833458,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1",-0.774361417563619,1.25373055296321,-0.0667577783552132,"1","1",-0.287891684895625,"0",-0.577959644404939,-0.141913809430019,"Approved",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1",-0.359530180843482,-0.621459056931412,0.85509719988562,"1","1",1.35720365736509,"0",1.25568642971036,-0.0365416042494824,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1",0.110949148607404,-0.453726510143837,0.157356073729268,"1","1",0.740292904017322,"0",-0.118111099172262,0.20241722170638,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1",-0.696791348908634,-0.654603811685843,0.0452991476870275,"1","1",0.123382150669554,"1",-1.03780818963762,-0.0835656302407967,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"0",0.743313838729562,0.558695089627874,1.72615303832064,"1","1",2.38538824627804,"0",-1.03780818963762,0.246178356098297,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"0",-0.0855054817905468,0.349782696024188,0.530879160536737,"1","1",0.945929821799912,"1",-1.03780818963762,0.393008478071177,"Approved",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"0",1.79725498893316,2.05723975913124,0.9791068647057,"1","1",2.38538824627804,"0",-1.03780818963762,0.226984876101842,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",1.27787279011283,-0.863516205289529,-0.540385052427084,"1","1",1.76847749293027,"1",1.49135880914211,-0.194120075020376,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"0",2.26098909502274,1.05285325142121,0.530879160536737,"1","1",2.38538824627804,"0",-1.03780818963762,0.112207865723042,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1",0.490367962680699,0.349782696024188,0.605583777898231,"1","1",1.97411441071286,"1",-0.503234255804629,-0.195271683820164,"Approved",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1",-0.711124948551403,-0.453726510143837,-0.34017667789828,"1","1",1.76847749293027,"1",-0.692921780713108,0.22391391930241,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0.104203925246101,-0.654603811685843,0.9791068647057,"1","1",0.123382150669554,"1",-1.03780818963762,-0.195271683820164,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"0",-0.830009510294368,1.35416920373422,-0.664394717247163,"1","1",1.76847749293027,"1",-1.03780818963762,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"0",-0.254136065823123,-0.345252767311153,0.0946041951456134,"1","1",-0.287891684895625,"0",-0.635440712559024,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"0",3.13280921447116,2.05723975913124,-0.664394717247163,"1","1",2.38538824627804,"0",-1.03780818963762,0.452700200860151,"Approved",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1",-0.296293711831266,-0.55416516091484,0.580184207995323,"1","1",-0.0822547671130358,"1",0.00259914395131514,-0.195271683820164,"Approved",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1",0.216343263627763,-0.939849579875491,-0.652441978469324,"1","1",-0.287891684895625,"1",0.571661718676752,0.188597916108933,"Approved",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1",-0.324117758196641,-0.55416516091484,-0.365576247801188,"1","1",0.329019068452143,"0",-0.233073235480432,1.25268444711239,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1",1.05275096042934,-0.55416516091484,-0.141462395716707,"1","1",-0.0822547671130358,"1",-1.03780818963762,-0.192392661820696,"Approved",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",-0.542494364518827,-0.612419578362021,-0.166861965619615,"1","1",-0.287891684895625,"1",1.23269400244872,-0.191432987820873,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0.0409674562338849,-0.604384486300341,-0.652441978469324,"1","0",-0.493528602678215,"1",1.22119778881791,-0.195271683820164,"Approved",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"0",2.45069850205939,2.35855571144425,2.62260844665856,"1","0",-0.493528602678215,"1",-0.917097946514038,1.83175173860543,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"0",0.785471484737706,1.05285325142121,-0.141462395716707,"1","0",-0.493528602678215,"0",-0.87111309199077,-0.0346222562498369,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1",-1.02730729361248,0.952414600650206,-0.365576247801188,"1","0",-0.493528602678215,"1",-0.692921780713108,-0.118497763834344,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"0",0.0687915025992598,-0.847446021166169,-0.652441978469324,"1","0",-0.493528602678215,"0",1.49135880914211,1.94998357538359,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1",0.434719869949949,-0.303068533987332,2.02497150776661,"1","0",-0.493528602678215,"1",-0.451501294465953,-0.0726253466428175,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1",0.504701562323468,-0.729932799764095,-0.216167013078201,"0","0",-0.493528602678215,"1",1.43962584780343,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"0",-0.542494364518827,-0.445691418082156,-0.58969009988567,"1","0",-0.493528602678215,"1",1.08899133206351,-0.195271683820164,"Approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0.82762913074585,-0.955919763998852,3.81788232444246,"1","0",-0.493528602678215,"0",-1.03780818963762,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1",2.06453446462479,1.55504650527622,1.72615303832064,"1","0",-0.493528602678215,"1",-0.899853626067812,0.19397209050794,"Approved",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"0",1.5443091128843,1.7729983774493,1.87556227304362,"1","0",-0.493528602678215,"1",-1.03780818963762,-0.195271683820164,"Approved",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1",-0.74569421827808,1.15329190219221,-0.265472060536787,"1","0",-0.493528602678215,"0",-0.46299750809677,-0.195271683820164,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1",-0.380609003847554,-0.654603811685843,-0.552337791204923,"1","0",-0.493528602678215,"1",0.456699582368583,0.00913887814208009,"Approved",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1",-0.54923958788013,1.55504650527622,0.232060691090762,"1","0",-0.493528602678215,"1",-0.922846053329446,-0.195271683820164,"Approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"0",-0.458179072502539,0.784682053862631,-0.241566582981109,"1","0",-0.493528602678215,"0",-0.118111099172262,-0.166481463825482,"Approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",-1.1040342093473,0.902195275264704,-0.302824369217533,"1","1",0.329019068452143,"0",-0.692921780713108,-0.0916268918393077,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1",-0.9564824483188,0.685247789599338,-0.0787105171330522,"1","1",2.38538824627804,"0",-0.692921780713108,-0.164945985425765,"Approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",1.36218808212912,-0.89766534655167,3.81788232444246,"1","1",3.61920975297358,"0",-1.03780818963762,2.68375031564806,"Approved",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"0",-0.865421932941209,-0.486871264898268,-0.514985482524176,"1","1",0.329019068452143,"0",-0.577959644404939,-0.195271683820164,"Approved",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"0",-0.914324802310656,-0.353287859372834,-0.615089669788577,"1","1",0.123382150669554,"0",-0.46299750809677,-0.194120075020376,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"0",2.15559498000238,2.96118761607027,0.9791068647057,"1","1",0.945929821799912,"0",-1.03780818963762,0.380532716073481,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",-0.766773041282152,0.182050149236613,0.108051026270682,"1","1",0.945929821799912,"0",-0.296302410449925,0.42985995966437,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1",1.45324859750671,0.7515372991082,3.07083615082753,"1","1",1.35720365736509,"0",0.00259914395131514,0.122380410121164,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1",0.715489792364188,0.349782696024188,0.381469925813749,"1","1",-0.287891684895625,"0",-1.03780818963762,-0.0993042838378897,"Approved",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"1",0.764392661733634,0.0484667437111785,0.829697629982712,"1","1",0.945929821799912,"0",-1.03780818963762,0.393008478071177,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",-0.239802466180353,-0.747007370395165,0.0826514563677744,"1","1",0.534655986234733,"1",0.686623854984922,0.0791950801291402,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0.132027971611476,-0.0268622443670738,-0.178814704397454,"1","1",-0.0822547671130358,"0",-1.03780818963762,-0.195271683820164,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1",-0.858676709579906,1.15329190219221,0.232060691090762,"1","0",-0.493528602678215,"1",-1.03780818963762,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0.884120376396763,-0.914739917182741,0.867049938663459,"1","0",-0.493528602678215,"0",1.26143453652577,-0.195271683820164,"Approved",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1",0.863041553392691,-0.763077554518526,0.0826514563677744,"1","0",-0.493528602678215,"0",1.8937262862207,-0.0801108038414348,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",-0.74569421827808,-0.637529241054772,0.25746026099367,"1","1",0.740292904017322,"0",-0.577959644404939,-0.195271683820164,"Approved",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1",0.251755686274604,-0.144375465769147,1.87556227304362,"1","1",0.945929821799912,"1",0.0830726393670335,-0.195271683820164,"Approved",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1",-0.275214888827194,0.0565018357728588,-0.216167013078201,"1","1",1.1515667395825,"1",-0.210080808218798,-0.193928140220412,"Approved",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1",0.139616347892942,-0.320143104618403,0.281365738549348,"1","1",0.123382150669554,"1",1.1464724002176,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",1.40434572813726,0.575769660258944,3.96729155916545,"1","1",1.97411441071286,"0",-1.03780818963762,-0.0436431918481707,"Approved",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"1",-0.331706134478107,-0.546130068853159,-0.0667577783552132,"1","1",0.123382150669554,"1",1.08899133206351,-0.0877881958400168,"Approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",-0.753282594559547,1.06088834348289,-0.652441978469324,"1","1",1.35720365736509,"0",-0.692921780713108,-0.119265503034203,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",-0.626809656535115,-0.855481113227849,-0.290871630439694,"1","1",-0.287891684895625,"0",-1.03780818963762,-0.0651398894442001,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"0",0.82762913074585,-0.755042462456846,0.00794683900628061,"1","0",-0.493528602678215,"1",-1.03780818963762,-0.137691243830799,"Approved",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1",-0.563573187522899,-0.403507184758335,0.00794683900628061,"1","1",0.740292904017322,"0",-1.03780818963762,-0.0801108038414348,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",-0.907579578949353,1.10307257680671,-0.452233603940521,"1","1",-0.0822547671130358,"1",-0.756150955682601,-0.195271683820164,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1",0.406052670664411,-0.529055498222089,-0.638995147344255,"1","1",-0.287891684895625,"0",-0.750402848867193,0.032554923737755,"Approved",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"0",0.329325754929589,1.45460785450522,3.51906385499649,"1","1",1.1515667395825,"0",-1.03780818963762,1.06957864794621,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"0",3.37816671423856,-0.955919763998852,-0.664394717247163,"0","0",-0.493528602678215,"0",-1.03780818963762,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",-0.239802466180353,0.919269845895775,1.02841191216429,"1","1",0.740292904017322,"0",1.15222050703301,-0.16302663742612,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1",0.308246931925517,-0.453726510143837,0.680288395259725,"1","1",0.945929821799912,"0",-0.175592167326347,0.0484855121348125,"Approved",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1",0.673332146356044,-0.102191232445326,1.27792533415167,"1","1",2.79666208184322,"0",-0.365279692234826,0.0369694241369396,"Approved",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1",0.658998546713275,0.224234382560434,2.32378997721259,"1","1",2.38538824627804,"1",1.25568642971036,-0.195271683820164,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1",-0.605730833531043,0.374892358716938,0.9791068647057,"1","0",-0.493528602678215,"1",-0.46299750809677,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1",2.40854085605125,1.95680110836024,4.71433773278039,"1","1",2.59102516406063,"1",-1.03780818963762,-0.00333688385561554,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1",-0.711124948551403,1.35416920373422,0.381469925813749,"1","1",1.35720365736509,"0",-0.715914207974742,-0.052856062246469,"Approved",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",-0.408433050212929,-0.411542276820015,0.904402247344206,"1","1",-0.287891684895625,"0",0.175042348413569,-0.195271683820164,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1",1.40434572813726,-0.252849208601831,0.381469925813749,"1","0",-0.493528602678215,"0",0.28425637790633,-0.195271683820164,"Approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1",0.814138684023245,-0.144375465769147,1.42733456887466,"1","1",1.1515667395825,"0",0.801585991293091,-0.195271683820164,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"1",2.05778924126349,1.35416920373422,0.829697629982712,"1","1",0.534655986234733,"0",-1.03780818963762,1.50354323066605,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1",1.88915865723091,0.977524263342957,1.92486732050221,"1","1",0.534655986234733,"0",-1.03780818963762,-0.195271683820164,"Approved",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"0",-1.06187656333916,0.902195275264704,-0.365576247801188,"1","1",0.329019068452143,"1",-0.577959644404939,-0.0993042838378897,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",1.56538793588837,1.5630815973379,0.0198995777841196,"1","1",0.123382150669554,"1",-0.141103526433896,-0.195271683820164,"Approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",2.85878451541822,1.25373055296321,5.31197467167234,"1","1",0.945929821799912,"1",-0.911349839698629,-0.195271683820164,"Approved",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"0",-1.17485905464099,0.851975949879203,-0.253519321758948,"1","0",-0.493528602678215,"1",-1.03780818963762,-0.195271683820164,"Approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",-1.06946493962063,0.960449692711886,-0.638995147344255,"1","0",-0.493528602678215,"0",-0.46299750809677,-0.195271683820164,"Approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",0.52578038532754,0.148905394482182,-0.627042408566416,"1","0",-0.493528602678215,"1",0.272760164275513,-0.195271683820164,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1",-0.696791348908634,-0.152410557830828,-0.58969009988567,"1","0",-0.493528602678215,"1",-0.118111099172262,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1",-1.13270140863284,0.148905394482182,-0.514985482524176,"1","0",-0.493528602678215,"0",-0.577959644404939,-0.195271683820164,"Approved",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"0",-0.76002781792085,0.74350220704652,0.0706987175899354,"0","0",-0.493528602678215,"0",-0.0951186719106286,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",-0.998640094326944,-0.880590775920599,-0.0667577783552132,"1","1",-0.0822547671130358,"1",-0.577959644404939,-0.195271683820164,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1",-0.795440240567691,1.25373055296321,-0.46568043506559,"1","0",-0.493528602678215,"0",-0.46299750809677,-0.195271683820164,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1",-0.534905988237361,-0.252849208601831,-0.477633173843429,"1","1",0.945929821799912,"0",-1.03780818963762,1.15959606912958,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"0",1.34110925912504,-0.353287859372834,3.48171154631574,"1","1",-0.0822547671130358,"1",1.94545924755937,0.131785215319426,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0.167440394258317,-0.604384486300341,0.680288395259725,"1","1",0.329019068452143,"1",0.416462834660724,-0.0307835602505459,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1",-0.324117758196641,1.80614313220373,1.05381148206719,"1","0",-0.493528602678215,"1",1.7615198294663,-0.0993042838378897,"Approved",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"0",2.26857747130421,3.26250356838328,2.32378997721259,"1","1",2.17975132849545,"0",-1.03780818963762,1.09069147594231,"Approved",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"0",-0.914324802310656,-0.587309915669271,-0.0413582084523053,"1","1",0.534655986234733,"0",0.226775309752245,0.2851411204911,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1",-0.450590696221073,-0.90570043861335,-0.664394717247163,"1","0",-0.493528602678215,"1",-1.03780818963762,-0.195271683820164,"Approved",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1",-0.858676709579906,0.550659997566194,-0.241566582981109,"1","1",-0.287891684895625,"0",-0.577959644404939,1.68568935583241,"Approved",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0.954102068770282,-0.0268622443670738,0.704193872815403,"1","0",-0.493528602678215,"0",-1.03780818963762,-0.195271683820164,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1",0.561192807974381,1.07796291411396,0.0826514563677744,"1","1",0.740292904017322,"0",1.95120735437478,-0.157652463027112,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",-0.928658401953425,1.05285325142121,0.0826514563677744,"1","0",-0.493528602678215,"0",-0.807883917021277,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1",1.41109095149856,4.08308734518237,-0.141462395716707,"1","1",0.123382150669554,"0",-0.348035371788601,-0.19258459662066,"Approved",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1",-0.268469665465892,0.0484667437111785,2.62260844665856,"1","0",-0.493528602678215,"1",-0.635440712559024,-0.195271683820164,"Approved",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"0",-1.07621016298193,0.550659997566194,0.145403334951429,"1","1",0.534655986234733,"0",-1.03780818963762,4.93437778003235,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1",-1.097288985986,-0.55416516091484,-0.216167013078201,"1","1",-0.0822547671130358,"0",-0.348035371788601,-0.137691243830799,"Approved",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0.139616347892942,-0.345252767311153,-0.0548050395773741,"1","1",-0.287891684895625,"1",-0.00314896286409331,3.26473695514075,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1",1.13706625244563,0.7515372991082,3.51906385499649,"1","1",-0.287891684895625,"1",-0.531974789881671,0.188597916108933,"Approved",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"0",-0.998640094326944,-0.91373553067503,-0.57773736110783,"1","1",1.76847749293027,"0",-0.577959644404939,-0.176270138623673,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"1",-0.591397233888274,1.60526583066173,0.754993012621218,"1","1",-0.0822547671130358,"0",-0.618196392112798,-0.110052632635904,"Approved",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1",-0.816519063571763,1.25373055296321,-0.57773736110783,"1","1",0.740292904017322,"0",-0.342287264973192,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0.73656861536826,3.36294221915428,5.31197467167234,"1","1",1.76847749293027,"0",-1.03780818963762,0.0350500761372941,"Approved",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1",0.835217507027316,0.0484667437111785,0.829697629982712,"1","1",0.740292904017322,"1",1.66380201360436,-0.195271683820164,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"0",-1.15378023163691,1.25373055296321,-0.365576247801188,"1","1",1.76847749293027,"0",-1.03780818963762,0.380532716073481,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1",-0.703536572269936,1.27884021565597,-0.526938221302015,"1","1",-0.287891684895625,"0",-0.46299750809677,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1",-0.257508677503774,-0.830371450535098,-0.58969009988567,"0","0",-0.493528602678215,"0",1.1464724002176,0.190517264108578,"Rejected",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1",-1.12511303235138,1.10307257680671,-0.34017667789828,"0","0",-0.493528602678215,"0",0.801585991293091,-0.192776531420625,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1",-0.970816047961569,1.26277003153261,-0.0667577783552132,"0","0",-0.493528602678215,"1",-0.256065662742065,-0.195271683820164,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",-0.970816047961569,-0.955919763998852,-0.514985482524176,"0","0",-0.493528602678215,"0",-0.210080808218798,-0.195271683820164,"Rejected",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"0",-0.907579578949353,0.960449692711886,-0.652441978469324,"0","0",-0.493528602678215,"0",0.111813173444076,-0.00333688385561554,"Rejected",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0",-0.591397233888274,-0.604384486300341,-0.615089669788577,"0","0",-0.493528602678215,"0",-0.279058090003699,-0.195271683820164,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",0.104203925246101,-0.486871264898268,1.05381148206719,"0","0",-0.493528602678215,"1",0.640639000461654,-0.195271683820164,"Rejected",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"0",1.74160689620241,-0.955919763998852,-0.664394717247163,"0","0",-0.493528602678215,"0",-1.03780818963762,-0.195271683820164,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"0",1.40434572813726,-0.687748566440274,-0.564290529982762,"0","0",-0.493528602678215,"0",-1.03780818963762,-0.172239507824418,"Rejected",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"0",-0.935403625314728,1.15329190219221,-0.664394717247163,"0","0",-0.493528602678215,"1",-0.152599740064713,-0.189129770221298,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1",1.62187918153928,-0.838406542596778,-0.664394717247163,"0","0",-0.493528602678215,"0",-0.204332701403389,-0.195271683820164,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1",-1.21701670064913,-0.938845193367781,-0.652441978469324,"0","0",-0.493528602678215,"0",-0.233073235480432,-0.05669475824576,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1",-1.11162258562877,-0.712858229133024,-0.664394717247163,"0","0",-0.493528602678215,"0",-0.46299750809677,-0.195271683820164,"Rejected",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"0",0.0409674562338849,0.249344045253185,-0.290871630439694,"0","0",-0.493528602678215,"0",0.525676864153485,-0.195271683820164,"Rejected",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1",2.37397158632457,-0.646568719624162,-0.627042408566416,"1","0",-0.493528602678215,"1",0.456699582368583,-0.195271683820164,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1",-1.13944663199414,-0.922775009244421,-0.601642838663509,"0","0",-0.493528602678215,"0",0.111813173444076,-0.187594291821582,"Approved",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"1",0.511446785684771,-0.955919763998852,-0.664394717247163,"0","0",-0.493528602678215,"0",-1.03780818963762,-0.195271683820164,"Approved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
